Cache[NODE_1].State,Cache[NODE_1].Data,Cache[NODE_2].State,Cache[NODE_2].Data,Chan1[NODE_1].Cmd,Chan1[NODE_2].Cmd,Chan2[NODE_1].Cmd,Chan2[NODE_1].Data,Chan2[NODE_2].Cmd,Chan2[NODE_2].Data,Chan3[NODE_1].Cmd,Chan3[NODE_1].Data,Chan3[NODE_2].Cmd,Chan3[NODE_2].Data,InvSet[NODE_1],InvSet[NODE_2],ShrSet[NODE_1],ShrSet[NODE_2],ExGntd,CurCmd,CurPtr,MemData,AuxData,isgood
I,Undefined,S,Undefined,Empty,Inv,GntE,DATA_1,Inv,Undefined,GntS,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,InvAck,NODE_1,DATA_1,DATA_2,FALSE
S,Undefined,I,DATA_2,ReqS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,DATA_2,InvAck,GntS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,DATA_2,InvAck,GntS,GntE,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,DATA_2,InvAck,GntS,GntE,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,DATA_2,S,Undefined,GntS,InvAck,GntE,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,DATA_2,S,Undefined,GntS,InvAck,GntE,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,ReqE,Undefined,DATA_1,DATA_1,FALSE
I,DATA_1,S,Undefined,GntS,InvAck,GntE,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,ReqE,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,I,Undefined,ReqS,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,GntS,GntS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,GntS,GntS,GntS,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,GntS,GntS,GntS,Undefined,GntS,DATA_1,ReqS,Undefined,ReqE,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,GntS,GntS,GntS,Undefined,GntS,DATA_1,ReqS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,GntS,GntS,GntS,Undefined,GntS,DATA_1,ReqS,Undefined,ReqE,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,GntS,GntS,GntS,Undefined,GntS,DATA_1,ReqS,Undefined,ReqE,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,InvAck,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntS,GntS,GntS,DATA_1,GntS,Undefined,ReqE,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,InvAck,Other,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntS,GntS,GntS,DATA_2,GntS,Undefined,ReqE,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,InvAck,Other,DATA_1,DATA_2,FALSE
I,Undefined,I,Undefined,GntS,GntE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,InvAck,Undefined,InvAck,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,InvAck,Undefined,InvAck,DATA_2,GntS,Undefined,ReqE,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,InvAck,Undefined,InvAck,DATA_2,GntS,Undefined,ReqE,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,InvAck,Undefined,InvAck,DATA_2,GntS,Undefined,ReqE,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,InvAck,Undefined,InvAck,DATA_2,GntS,Undefined,ReqE,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,ReqS,Other,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,InvAck,Undefined,InvAck,DATA_1,GntS,Undefined,ReqE,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,ReqS,Other,DATA_1,DATA_2,FALSE
I,Undefined,I,Undefined,GntS,GntE,InvAck,Undefined,InvAck,DATA_1,GntS,Undefined,ReqE,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,ReqS,Other,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,Empty,GntS,DATA_1,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,Empty,ReqS,DATA_2,ReqS,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,Empty,ReqS,DATA_2,ReqS,DATA_2,GntE,Undefined,InvAck,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,Empty,ReqS,DATA_2,ReqS,DATA_2,GntE,Undefined,InvAck,Undefined,FALSE,TRUE,TRUE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,Empty,ReqS,DATA_2,ReqS,DATA_2,GntE,Undefined,InvAck,Undefined,FALSE,TRUE,TRUE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,E,DATA_2,Empty,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntE,Inv,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntE,Inv,GntE,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntE,Inv,GntE,Undefined,Empty,Undefined,GntE,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntE,Inv,GntE,Undefined,Empty,Undefined,GntE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntE,Inv,GntE,Undefined,Empty,Undefined,GntE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntE,Inv,GntE,Undefined,Empty,Undefined,GntE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,DATA_2,S,Undefined,Inv,GntE,Empty,Undefined,GntE,Undefined,Empty,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,ReqS,Other,DATA_1,DATA_1,FALSE
E,DATA_1,S,Undefined,Inv,GntE,Empty,Undefined,GntE,Undefined,Empty,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,ReqS,Other,DATA_1,DATA_2,FALSE
S,Undefined,E,Undefined,Empty,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Inv,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Inv,ReqS,GntE,DATA_2,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Inv,ReqS,GntE,DATA_2,Inv,Undefined,Inv,Undefined,ReqS,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Inv,ReqS,GntE,DATA_2,Inv,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Inv,ReqS,GntE,DATA_2,Inv,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,FALSE,FALSE,GntE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Inv,ReqS,GntE,DATA_1,Inv,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,FALSE,FALSE,GntE,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,E,Undefined,Empty,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,GntE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,GntE,GntE,Undefined,ReqS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,GntE,GntE,Undefined,ReqS,DATA_1,Inv,Undefined,InvAck,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,GntE,GntE,Undefined,ReqS,DATA_1,Inv,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,GntE,GntE,Undefined,ReqS,DATA_1,Inv,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,GntE,GntE,Undefined,ReqS,DATA_1,Inv,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,Empty,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,InvAck,ReqS,DATA_1,GntE,Undefined,InvAck,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,Empty,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,InvAck,ReqS,DATA_1,GntE,Undefined,InvAck,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,Empty,NODE_1,DATA_1,DATA_2,FALSE
I,Undefined,S,DATA_2,ReqE,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,ReqE,Inv,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,ReqE,Inv,ReqE,Undefined,ReqS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,ReqE,Inv,ReqE,Undefined,ReqS,Undefined,GntS,Undefined,Inv,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,ReqE,Inv,ReqE,Undefined,ReqS,Undefined,GntS,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,DATA_2,I,Undefined,Inv,ReqE,ReqS,Undefined,ReqE,Undefined,Inv,Undefined,GntS,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,DATA_2,I,Undefined,Inv,ReqE,ReqS,Undefined,ReqE,Undefined,Inv,Undefined,GntS,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqE,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,Inv,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,Inv,Inv,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,Inv,Inv,Undefined,GntS,DATA_1,ReqS,Undefined,InvAck,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,Inv,Inv,Undefined,GntS,DATA_1,ReqS,Undefined,InvAck,Undefined,FALSE,TRUE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,Inv,Inv,Undefined,GntS,DATA_1,ReqS,Undefined,InvAck,Undefined,FALSE,TRUE,TRUE,FALSE,FALSE,GntE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Inv,Empty,GntS,DATA_1,Inv,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,GntE,Other,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Inv,Empty,GntS,DATA_2,Inv,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,GntE,Other,DATA_1,DATA_2,FALSE
S,Undefined,S,Undefined,Inv,Empty,GntS,DATA_2,Inv,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,GntE,Other,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,Empty,ReqE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntE,DATA_2,GntS,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntE,DATA_2,GntS,Undefined,Inv,Undefined,ReqS,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntE,DATA_2,GntS,Undefined,Inv,Undefined,ReqS,Undefined,TRUE,TRUE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntE,DATA_2,GntS,Undefined,Inv,Undefined,ReqS,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntE,DATA_2,GntS,Undefined,Inv,Undefined,ReqS,Undefined,TRUE,TRUE,FALSE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntE,DATA_2,GntS,Undefined,Inv,Undefined,ReqS,Undefined,TRUE,TRUE,FALSE,FALSE,TRUE,Empty,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntS,Undefined,GntE,DATA_2,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,FALSE,TRUE,Empty,Other,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,GntE,GntE,GntS,Undefined,GntE,DATA_2,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,FALSE,TRUE,Empty,Other,DATA_1,DATA_2,FALSE
I,Undefined,I,DATA_1,ReqE,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,DATA_1,GntS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,DATA_1,GntS,ReqE,ReqS,Undefined,ReqS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,DATA_1,GntS,ReqE,ReqS,Undefined,ReqS,Undefined,GntS,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,DATA_1,GntS,ReqE,ReqS,Undefined,ReqS,Undefined,GntS,Undefined,InvAck,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,DATA_1,I,Undefined,ReqE,GntS,ReqS,Undefined,ReqS,Undefined,InvAck,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,DATA_1,I,Undefined,ReqE,GntS,ReqS,Undefined,ReqS,Undefined,InvAck,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,GntE,Undefined,DATA_1,DATA_1,FALSE
I,DATA_1,I,Undefined,ReqE,GntS,ReqS,Undefined,ReqS,Undefined,InvAck,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,GntE,Undefined,DATA_1,DATA_2,FALSE
I,Undefined,E,Undefined,ReqS,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,E,Undefined,Inv,GntE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,E,Undefined,Inv,GntE,Inv,Undefined,GntE,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,E,Undefined,Inv,GntE,Inv,Undefined,GntE,DATA_2,ReqE,Undefined,ReqS,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,E,Undefined,Inv,GntE,Inv,Undefined,GntE,DATA_2,ReqE,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,E,Undefined,Inv,GntE,Inv,Undefined,GntE,DATA_2,ReqE,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,E,Undefined,Inv,GntE,Inv,Undefined,GntE,DATA_2,ReqE,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,E,Undefined,Inv,GntE,Inv,Undefined,GntE,DATA_2,ReqE,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,GntE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,GntE,Inv,GntE,DATA_2,Inv,Undefined,ReqS,Undefined,ReqE,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,GntE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,GntE,Inv,GntE,DATA_1,Inv,Undefined,ReqS,Undefined,ReqE,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,GntE,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,I,Undefined,GntE,Inv,GntE,DATA_1,Inv,Undefined,ReqS,Undefined,ReqE,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,GntE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqE,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,GntE,Undefined,GntS,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,GntE,Undefined,GntS,DATA_2,Empty,Undefined,InvAck,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,GntE,Undefined,GntS,DATA_2,Empty,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,GntE,Undefined,GntS,DATA_2,Empty,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,GntE,Undefined,GntS,DATA_2,Empty,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,GntE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,GntE,Undefined,GntS,DATA_1,Empty,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,GntE,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,I,Undefined,InvAck,ReqE,GntE,Undefined,GntS,DATA_1,Empty,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,GntE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,Empty,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqE,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqE,Empty,Empty,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqE,Empty,Empty,Undefined,GntE,Undefined,GntE,Undefined,GntE,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqE,Empty,Empty,Undefined,GntE,Undefined,GntE,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqE,Empty,Empty,Undefined,GntE,Undefined,GntE,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Inv,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqE,Empty,Empty,Undefined,GntE,Undefined,GntE,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Inv,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,I,Undefined,Empty,ReqS,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,Empty,Inv,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,Empty,Inv,GntS,Undefined,ReqE,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,Empty,Inv,GntS,Undefined,ReqE,DATA_2,GntE,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
